kind,donor,ligand,pdb,n_span,n_core,core_fit,rms,max_dev,control_ihelix_rms,dropped
holo,8SO1,QEA,6UNH,4,147.0,0.614686880420967,0.599372521854238,0.7888725380523578,0.8631807264870361,
holo,8SO1,QEP,6UNG,4,149.0,0.5479356671402293,0.661985215463402,0.7650276961465109,0.9633268768500984,
holo,8SO1,QES,6UNE,4,148.0,0.4278652178254702,0.9746909132295447,1.1857567783564225,0.773207269851952,
holo,8SO1,RIT,3NXU,7,147.0,1.034470737177125,4.466749677681688,5.80258773998024,1.3049189064978268,
holo,8SO1,T0K,7UFD,7,151.0,0.5715701099778517,0.9372243283644375,1.4471415127083553,0.5446337111728798,
holo,8SO1,TCI,9PLJ,7,151.0,0.26452124285872813,0.5737308904559029,0.6559283727734754,0.225022342276278,
holo,8SO1,X5Y,7KVH,7,147.0,0.8351059670899653,4.7889209910439074,6.401792092645601,1.1751440704066733,
holo,8SO1,X6J,7KVP,3,,,,,,span < 4 residues in common
holo,8SO1,X6S,7KVO,7,150.0,0.8921054380427893,4.294448992541834,5.6515623500718535,1.1898778659480513,
holo,8SO1,X6V,7KVN,7,146.0,0.8179287406229024,4.563489512980359,5.951082278207041,1.1663297203448213,
holo,8SO1,X71,7KVM,2,,,,,,span < 4 residues in common
holo,8SO1,X74,7KVS,7,149.0,0.9337899589732214,4.3356797645667,5.836761742031037,1.217954447300939,
holo,8SO1,X7D,7KVQ,7,147.0,0.8077177855444532,4.31629614840644,5.767166452903657,1.1548187719671712,
holo,8SO1,X7J,7KVK,7,150.0,1.0051639669459667,4.39058249075893,5.788330907822124,1.296287462398898,
holo,8SO1,X7M,7KVJ,0,,,,,,span < 4 residues in common
holo,8SO1,X7P,7KVI,1,,,,,,span < 4 residues in common
holo,8SO1,Y83,6BDM,4,150.0,0.5396378723584871,2.9779029998683564,5.481898075890717,1.050752095476061,
holo,8SO1,YNV,7LXL,2,,,,,,span < 4 residues in common
holo,8SO1,Z8Z,4I4G,7,147.0,0.7592548852569899,5.173932706208058,7.444049285259933,1.0339447273528475,
holo,8SO1,Z9Z,4I4H,7,147.0,0.7468254647429345,4.443244043319784,5.84603244371367,1.0803627361812107,
holo,8SO2,08J,5TE8,7,150.0,0.6127162398400111,6.9982211515592,12.01636198816951,0.4738517562938675,
holo,8SO2,08Y,3UA1,7,148.0,0.39156087243148985,0.799801508873787,1.49764874609694,0.3403277743048943,
holo,8SO2,1RD,4K9T,7,146.0,0.6909096691513771,4.3267485906561145,5.951611694658669,0.9483365892831652,
holo,8SO2,2QH,4NY4,7,149.0,0.5165843513645282,0.6167428007941974,1.0022711789906285,0.607138078852545,
holo,8SO2,5AW,4K9U,1,,,,,,span < 4 residues in common
holo,8SO2,6AW,4K9V,7,146.0,0.38652260561020213,0.8332522356812868,1.2859942962104196,0.42508464744762425,
holo,8SO2,7AW,4K9W,7,148.0,1.0473272150077342,4.237267999844183,5.496343194226133,1.2605097267548153,
holo,8SO2,80K,6BD6,7,148.0,0.4521540123792622,0.8683177314710097,1.0968770734993327,0.7499049085771567,
holo,8SO2,8AW,4K9X,5,147.0,0.7627779767060735,4.410780600866183,5.325630386450227,0.9989189379506926,
holo,8SO2,A1A06,9COS,0,,,,,,span < 4 residues in common
holo,8SO2,A1A07,9COR,1,,,,,,span < 4 residues in common
holo,8SO2,A1A08,9COT,0,,,,,,span < 4 residues in common
holo,8SO2,A1A4K,9COX,0,,,,,,span < 4 residues in common
holo,8SO2,A1A4S,9COV,0,,,,,,span < 4 residues in common
holo,8SO2,A1A4T,9COY,0,,,,,,span < 4 residues in common
holo,8SO2,A1A4U,9COU,0,,,,,,span < 4 residues in common
holo,8SO2,A1A4V,9COW,0,,,,,,span < 4 residues in common
holo,8SO2,A1APA,9BBB,1,,,,,,span < 4 residues in common
holo,8SO2,A1ASO,9BVC,7,149.0,0.3758944419216323,0.961332907871036,1.4578002789372813,0.4246064560737785,
holo,8SO2,A1ASP,9BVB,7,150.0,0.4245493330411472,0.9259078434611977,1.4661090570740858,0.380159347958241,
holo,8SO2,A1ASQ,9BVA,7,149.0,0.4152458774561839,0.9220453806149845,1.4366092471214167,0.47899655610609027,
holo,8SO2,A1ASR,9BV9,7,150.0,0.4275090490611052,0.9484607417926496,1.493327082562891,0.3695983874081715,
holo,8SO2,A1ASS,9BV8,7,150.0,0.31393066385260027,0.3948200232874549,0.6947724418270692,0.31912519551920504,
holo,8SO2,A1AST,9BV7,7,149.0,0.42849703018505025,0.9532517892388114,1.3833318006162711,0.44898245056049885,
holo,8SO2,A1ASU,9BV6,6,150.0,0.44792798740674994,4.266890679984584,6.311071455401691,0.5349498670741563,
holo,8SO2,A1ASV,9BV5,7,151.0,0.7786950336177044,0.5776291967889622,0.8709096686413433,0.3401152098518856,
holo,8SO2,A1BNX,9MS1,2,,,,,,span < 4 residues in common
holo,8SO2,A1CIW,9PLK,4,151.0,0.37012657197416965,4.488719302795237,6.401555632723008,0.3992496008009228,
holo,8SO2,CFF,8SO1,7,151.0,0.2150345951084978,0.7779148836532823,1.3845035620451256,0.221368132125461,
holo,8SO2,CL6,8SPD,7,149.0,0.45529983457773776,7.02612174459404,8.731876845834847,0.41763149169295766,
holo,8SO2,D0R,3TJS,2,,,,,,span < 4 residues in common
holo,8SO2,D7J,6BD7,7,151.0,0.5834868903728879,0.7399578912917517,1.1020687856903433,0.3765846065131704,
holo,8SO2,D7M,6BD5,7,149.0,0.3607186342055846,0.7248987590934967,1.2638510164890413,0.4336468893082056,
holo,8SO2,D7Y,6BCZ,7,151.0,0.5790512338863585,0.6759683313550496,1.1321368375207723,0.33795256603523594,
holo,8SO2,D81,6BD8,7,149.0,0.47150885949180255,0.8441778486169712,1.2327245643397218,0.7579802585998847,
holo,8SO2,DEJ,6BDI,7,150.0,0.559772564647648,0.6434078606226767,1.08863706132725,0.4107418574830322,
holo,8SO2,DEV,6BDH,0,,,,,,span < 4 residues in common
holo,8SO2,DJ1,6BDK,7,150.0,0.5497259987204276,0.7351256234276966,1.178254666953426,0.3917893191437936,
holo,8SO2,ERY,2J0D,4,150.0,0.6071942021926348,5.547934226147355,7.9584374858320315,0.5270637499191813,
holo,8SO2,FZV,6DAC,4,149.0,0.36962553810020554,2.1370218202477935,4.243434239099993,0.5535199027395091,
holo,8SO2,G0D,6DA2,3,,,,,,span < 4 residues in common
holo,8SO2,G0J,6DA8,1,,,,,,span < 4 residues in common
holo,8SO2,G0M,6DAA,1,,,,,,span < 4 residues in common
holo,8SO2,G0V,6DAB,0,,,,,,span < 4 residues in common
holo,8SO2,G1J,6DA5,1,,,,,,span < 4 residues in common
holo,8SO2,J9K,4D78,7,146.0,0.6287516197550025,4.346937721321191,5.943879668903751,0.9304722993928092,
holo,8SO2,KLN,2V0M,7,146.0,0.838810712464151,4.906205270897494,6.462514256728129,1.1603686341869532,
holo,8SO2,MF8,5G5J,7,148.0,0.43560729960498373,0.841410269183336,1.280463492405254,0.29682392232102367,
holo,8SO2,MWS,6OOB,7,150.0,0.2961993922784734,0.954341729529847,1.5600293075084715,0.36887118956273596,
holo,8SO2,MWV,6OO9,7,150.0,0.33935583637433503,0.7755960777417642,1.3443982290558405,0.2451508371070221,
holo,8SO2,MWY,6OOA,1,,,,,,span < 4 residues in common
holo,8SO2,MYT,1W0G,7,146.0,0.5403939288121906,0.33185799405556665,0.4702587441161424,0.3753150221165985,
holo,8SO2,NH0,7UF9,0,,,,,,span < 4 residues in common
holo,8SO2,NI6,7UFA,7,148.0,0.41274137862315685,6.765764363830013,8.092123961407143,0.6920547577872512,
holo,8SO2,NJ0,7UFB,7,151.0,0.3055868249239771,0.6116374426332932,1.1134379930112461,0.35022292256826365,
holo,8SO2,NJO,7UFC,7,151.0,0.5380008124780893,0.5180584571269535,0.7091290652881357,0.5208926178482186,
holo,8SO2,NXR,7UFE,7,149.0,1.0115731821761562,4.0853659020296735,5.457306443978738,1.2161699347421389,
holo,8SO2,NYF,7UFF,7,149.0,1.0114454537321491,4.108339721922857,5.501116890947658,1.214294767431234,
holo,8SO2,PG0,9BV6,6,150.0,0.44792798740674994,4.266890679984584,6.311071455401691,0.5349498670741563,
holo,8SO2,PG4,9YK4,7,149.0,0.29217239488787733,0.6564251683256842,1.2815943483080174,0.3186636409074468,
holo,8SO2,PK9,4D6Z,7,146.0,0.24897066778028853,0.6674710006908454,1.2891504190293213,0.2901643486113397,
holo,8SO2,PKT,4D7D,7,147.0,0.7210511791722166,3.9684415238812307,6.39372716457005,0.957690283908615,
holo,8SO2,QDJ,6UNL,0,,,,,,span < 4 residues in common
holo,8SO2,QDP,6UNM,0,,,,,,span < 4 residues in common
holo,8SO2,QDV,6UNI,0,,,,,,span < 4 residues in common
holo,8SO2,QDY,6UNJ,7,147.0,0.9436584226477522,4.114876488728332,5.985687153178185,1.245466605714874,
holo,8SO2,QE4,6UNK,3,,,,,,span < 4 residues in common
holo,8SO2,QEA,6UNH,4,147.0,0.6062628348426781,0.49418294478275665,0.6029306770939269,0.8195533343206947,
holo,8SO2,QEP,6UNG,4,149.0,0.5416740014411451,0.5706194904787864,0.7603959897579896,0.9229553052547358,
holo,8SO2,QES,6UNE,4,148.0,0.43112107664164945,0.8133142696399541,0.946377537009694,0.6975973647097478,
holo,8SO2,RIT,3NXU,7,147.0,1.0532773563859437,4.20123059933044,5.2676848246728385,1.2741968614166916,
holo,8SO2,T0K,7UFD,7,151.0,0.5280951960574454,0.4319854204150566,0.7356719078780428,0.4358687756082197,
holo,8SO2,TCI,9PLJ,7,151.0,0.29291712090658656,0.9473464773675201,1.5689661347100514,0.30906761024413293,
holo,8SO2,X5Y,7KVH,7,147.0,0.86325901126332,4.490018936579273,6.19934821691603,1.139986203899901,
holo,8SO2,X6J,7KVP,3,,,,,,span < 4 residues in common
holo,8SO2,X6S,7KVO,7,150.0,0.9435922273199641,3.98972263636542,5.4378938005932,1.1783268685154777,
holo,8SO2,X6V,7KVN,7,146.0,0.8503050390427863,4.268811076268395,5.7431073922212414,1.1282006854064213,
holo,8SO2,X71,7KVM,2,,,,,,span < 4 residues in common
holo,8SO2,X74,7KVS,7,149.0,0.952710128845776,4.087214030137391,5.629004811344611,1.1873907268833384,
holo,8SO2,X7D,7KVQ,7,147.0,0.8403542049181308,4.0355425431270024,5.556305186468461,1.1214738253686294,
holo,8SO2,X7J,7KVK,7,150.0,1.053267426425565,4.088741973690884,5.574164851205648,1.2826886597324705,
holo,8SO2,X7M,7KVJ,0,,,,,,span < 4 residues in common
holo,8SO2,X7P,7KVI,1,,,,,,span < 4 residues in common
holo,8SO2,Y83,6BDM,4,150.0,0.537453623165641,2.755140081579861,5.133583228224274,0.9995463407975541,
holo,8SO2,YNV,7LXL,2,,,,,,span < 4 residues in common
holo,8SO2,Z8Z,4I4G,7,147.0,0.786064807026183,4.8720408779904645,6.636612029937137,1.0067895214641127,
holo,8SO2,Z9Z,4I4H,7,147.0,0.7658792837447326,4.206188694448056,5.637444168553604,1.0537878446324078,
holo,8SPD,08J,5TE8,7,149.0,0.4992474928485829,4.848519489406377,8.31073186889538,0.4743659827118539,
holo,8SPD,08Y,3UA1,7,147.0,0.438933600959184,7.253756839080121,8.987298963859693,0.4108832789148924,
holo,8SPD,1RD,4K9T,7,146.0,0.8535065790547484,3.844078177127693,4.5602799447377675,0.9585821477694814,
holo,8SPD,2QH,4NY4,7,147.0,0.6249484399622568,7.257181576168721,9.190161194350297,0.5978450015327101,
holo,8SPD,5AW,4K9U,1,,,,,,span < 4 residues in common
holo,8SPD,6AW,4K9V,7,146.0,0.5523650386076944,6.986572581105504,8.89771734952898,0.4490884939288133,
holo,8SPD,7AW,4K9W,7,148.0,1.2323172369991027,8.255677244742557,10.230588336663955,1.3202641703576596,
holo,8SPD,80K,6BD6,7,148.0,0.5729283951008681,7.430572411101236,8.865595898382212,0.7259765530913911,
holo,8SPD,8AW,4K9X,5,147.0,0.9155846703657599,8.126664245058464,9.480797826592159,1.0294296305749797,
holo,8SPD,A1A06,9COS,0,,,,,,span < 4 residues in common
holo,8SPD,A1A07,9COR,1,,,,,,span < 4 residues in common
holo,8SPD,A1A08,9COT,0,,,,,,span < 4 residues in common
holo,8SPD,A1A4K,9COX,0,,,,,,span < 4 residues in common
holo,8SPD,A1A4S,9COV,0,,,,,,span < 4 residues in common
holo,8SPD,A1A4T,9COY,0,,,,,,span < 4 residues in common
holo,8SPD,A1A4U,9COU,0,,,,,,span < 4 residues in common
holo,8SPD,A1A4V,9COW,0,,,,,,span < 4 residues in common
holo,8SPD,A1APA,9BBB,1,,,,,,span < 4 residues in common
holo,8SPD,A1ASO,9BVC,7,148.0,0.39998680332235537,7.422057299741758,8.752238557806633,0.39468217265762473,
holo,8SPD,A1ASP,9BVB,7,149.0,0.4193585612881203,7.510203189028627,8.974051281252596,0.41151139501245004,
holo,8SPD,A1ASQ,9BVA,7,149.0,0.4206517639466054,7.509406709517338,9.035651610558869,0.47288813867303636,
holo,8SPD,A1ASR,9BV9,7,149.0,0.417513011855848,7.524784527265398,8.991533804261945,0.40834365775759646,
holo,8SPD,A1ASS,9BV8,7,149.0,0.406499457532085,7.1839010954061395,8.762864078846762,0.40436813745988576,
holo,8SPD,A1AST,9BV7,7,149.0,0.46028231667131764,7.374800565188813,8.685537954790929,0.4692304951597192,
holo,8SPD,A1ASU,9BV6,6,149.0,0.4719219447821574,6.926678953692841,8.610925582373422,0.5139271436637981,
holo,8SPD,A1ASV,9BV5,7,149.0,0.5906113641307658,7.178565438798704,8.625671973737068,0.36117213466257797,
holo,8SPD,A1BNX,9MS1,2,,,,,,span < 4 residues in common
holo,8SPD,A1CIW,9PLK,4,149.0,0.41266662179122887,2.6293339362706916,4.2989001856705125,0.45708117708485646,
holo,8SPD,CFF,8SO1,7,149.0,0.47606609416119855,7.483339961276641,9.201645031097014,0.43512016598650977,
holo,8SPD,D0R,3TJS,2,,,,,,span < 4 residues in common
holo,8SPD,D7J,6BD7,7,149.0,0.48263934638522815,7.375726418023497,8.96005656782107,0.4273698721196174,
holo,8SPD,D7M,6BD5,7,149.0,0.5169159186122605,7.3148325676051735,9.01780774925279,0.4780669451681304,
holo,8SPD,D7Y,6BCZ,7,149.0,0.52346275048706,7.2996839586328,8.82546385261935,0.413987992523315,
holo,8SPD,D81,6BD8,7,149.0,0.5999073593443855,7.145172748387514,8.918328859865177,0.7140971567437413,
holo,8SPD,DEJ,6BDI,7,148.0,0.45164161546700476,7.2730915999497805,8.814587007025715,0.4407596181228492,
holo,8SPD,DEV,6BDH,0,,,,,,span < 4 residues in common
holo,8SPD,DJ1,6BDK,7,148.0,0.4272379625891407,7.354310780926559,8.929115263623995,0.39786875442514197,
holo,8SPD,ERY,2J0D,4,149.0,0.4317430602975528,2.310204672402581,2.6036146496111376,0.517114196464747,
holo,8SPD,FZV,6DAC,4,149.0,0.504606637881036,7.266146279672255,8.691862940746544,0.5027028394747549,
holo,8SPD,G0D,6DA2,3,,,,,,span < 4 residues in common
holo,8SPD,G0J,6DA8,1,,,,,,span < 4 residues in common
holo,8SPD,G0M,6DAA,1,,,,,,span < 4 residues in common
holo,8SPD,G0V,6DAB,0,,,,,,span < 4 residues in common
holo,8SPD,G1J,6DA5,1,,,,,,span < 4 residues in common
holo,8SPD,J9K,4D78,7,146.0,0.7631176572609817,8.775602810438208,10.398310380979558,0.9137591456845745,
holo,8SPD,KLN,2V0M,7,146.0,0.9869994593197982,8.579616227301043,10.176791620854045,1.1706401405435383,
holo,8SPD,MF8,5G5J,7,147.0,0.48718586217194476,7.431938495424214,8.998387078400537,0.43242852848696645,
holo,8SPD,MWS,6OOB,7,149.0,0.4368689426642444,7.351399783565332,9.171170607848055,0.4648080407378994,
holo,8SPD,MWV,6OO9,7,148.0,0.39332001334382366,7.320896163718443,8.966802272050371,0.37494491807854013,
holo,8SPD,MWY,6OOA,1,,,,,,span < 4 residues in common
holo,8SPD,MYT,1W0G,7,146.0,0.5136925009979538,7.129075991386369,8.839015953078258,0.4860691543793703,
holo,8SPD,NH0,7UF9,0,,,,,,span < 4 residues in common
holo,8SPD,NI6,7UFA,7,147.0,0.5257546815318207,3.3270679425041783,4.507270471465466,0.6544325876307406,
holo,8SPD,NJ0,7UFB,7,149.0,0.4747171175576798,7.241710140212364,8.744186734291972,0.3670289039524709,
holo,8SPD,NJO,7UFC,7,149.0,0.5439609303989441,7.261593316687851,8.969290677876526,0.5515488502557852,
holo,8SPD,NXR,7UFE,7,149.0,1.1940462931082285,8.232205013153795,9.894391073262181,1.2705389906872482,
holo,8SPD,NYF,7UFF,7,149.0,1.1937577871517164,8.230062352050016,9.906024646447916,1.268131622543348,
holo,8SPD,PG0,9BV6,6,149.0,0.4719219447821574,6.926678953692841,8.610925582373422,0.5139271436637981,
holo,8SPD,PG4,9YK4,7,149.0,0.47556481074622636,7.291534805198673,8.851079929720846,0.32881868538198505,
holo,8SPD,PK9,4D6Z,7,146.0,0.41351184413291775,7.295036722561949,8.923191095890633,0.3477282004410721,
holo,8SPD,PKT,4D7D,7,147.0,0.8537837659439682,8.758374316657914,10.40568596052246,0.9713319744075691,
holo,8SPD,QDJ,6UNL,0,,,,,,span < 4 residues in common
holo,8SPD,QDP,6UNM,0,,,,,,span < 4 residues in common
holo,8SPD,QDV,6UNI,0,,,,,,span < 4 residues in common
holo,8SPD,QDY,6UNJ,7,147.0,1.1005694418834653,4.198110857117276,4.940436559533821,1.251497900073274,
holo,8SPD,QE4,6UNK,3,,,,,,span < 4 residues in common
holo,8SPD,QEA,6UNH,4,147.0,0.76147310624288,7.956863108570968,8.875046851279068,0.8163518127469289,
holo,8SPD,QEP,6UNG,4,148.0,0.6976921261374296,7.884318306831068,8.673772149867249,0.9188061503541016,
holo,8SPD,QES,6UNE,4,148.0,0.567521793038525,7.801095102597263,8.56221795785425,0.698989104247652,
holo,8SPD,RIT,3NXU,7,147.0,1.2206408316651687,8.512181674624122,10.244306573535637,1.3337361839781967,
holo,8SPD,T0K,7UFD,7,149.0,0.5452088579767675,7.147607918787698,8.938614737548729,0.5301307588553663,
holo,8SPD,TCI,9PLJ,7,149.0,0.4220963540545235,7.305191796093546,9.086963639230431,0.4431001981226365,
holo,8SPD,X5Y,7KVH,7,147.0,1.003952840187196,8.442591948254089,10.112691582436792,1.1314142558377112,
holo,8SPD,X6J,7KVP,3,,,,,,span < 4 residues in common
holo,8SPD,X6S,7KVO,7,149.0,1.077012726542745,8.068937595002184,9.511601321841614,1.2166475769374228,
holo,8SPD,X6V,7KVN,7,146.0,1.0059536994687923,8.444966868507107,9.923552724043281,1.1377766660597715,
holo,8SPD,X71,7KVM,2,,,,,,span < 4 residues in common
holo,8SPD,X74,7KVS,7,148.0,1.0772938815365665,8.273315091716357,9.731018693528704,1.2087379937346179,
holo,8SPD,X7D,7KVQ,7,147.0,0.990080116717123,8.293851572148899,9.77625545886912,1.1477270200521945,
holo,8SPD,X7J,7KVK,7,149.0,1.189107071264224,8.176549472209137,9.569189589367916,1.3124883994134413,
holo,8SPD,X7M,7KVJ,0,,,,,,span < 4 residues in common
holo,8SPD,X7P,7KVI,1,,,,,,span < 4 residues in common
holo,8SPD,Y83,6BDM,4,148.0,0.6296106287793422,7.183158424876816,7.9653417890737535,0.9870857001464112,
holo,8SPD,YNV,7LXL,2,,,,,,span < 4 residues in common
holo,8SPD,Z8Z,4I4G,7,147.0,0.940931895631923,8.613803281023664,10.37755956994953,1.0471161303490972,
holo,8SPD,Z9Z,4I4H,7,147.0,0.9349252157546365,8.596487357529488,10.088859977913026,1.1004109276996081,
holo,9BV5,08J,5TE8,7,150.0,0.7588828090381725,7.210301569817256,12.05838865103738,0.6147818351678579,
holo,9BV5,08Y,3UA1,7,148.0,0.6283444489866385,0.5600318948964077,0.957409584777109,0.3595253716913946,
holo,9BV5,1RD,4K9T,7,146.0,0.7511071805452753,4.332639814966301,6.028125140940919,0.8584423925201523,
holo,9BV5,2QH,4NY4,7,149.0,0.7653254942023412,0.8636244902425109,1.6254506444199306,0.4527532746686937,
holo,9BV5,5AW,4K9U,1,,,,,,span < 4 residues in common
holo,9BV5,6AW,4K9V,7,146.0,0.42069979907589455,0.860675086042533,1.8255109004254566,0.29114259818548555,
holo,9BV5,7AW,4K9W,7,148.0,1.1373051706446893,4.376569502059083,5.539109013811328,1.1760088488834295,
holo,9BV5,80K,6BD6,7,148.0,0.5450289777771485,0.8258508371740763,1.5750720428347802,0.6254677483988728,
holo,9BV5,8AW,4K9X,5,147.0,0.7551087544180075,4.615551430772554,5.392530937881346,0.8685335109951228,
holo,9BV5,A1A06,9COS,0,,,,,,span < 4 residues in common
holo,9BV5,A1A07,9COR,1,,,,,,span < 4 residues in common
holo,9BV5,A1A08,9COT,0,,,,,,span < 4 residues in common
holo,9BV5,A1A4K,9COX,0,,,,,,span < 4 residues in common
holo,9BV5,A1A4S,9COV,0,,,,,,span < 4 residues in common
holo,9BV5,A1A4T,9COY,0,,,,,,span < 4 residues in common
holo,9BV5,A1A4U,9COU,0,,,,,,span < 4 residues in common
holo,9BV5,A1A4V,9COW,0,,,,,,span < 4 residues in common
holo,9BV5,A1APA,9BBB,1,,,,,,span < 4 residues in common
holo,9BV5,A1ASO,9BVC,7,149.0,0.5802709632232508,0.40640433437370516,0.6487546426980864,0.2561281409822877,
holo,9BV5,A1ASP,9BVB,7,150.0,0.6791820831128541,0.4054192003732932,0.5997030051448539,0.24556477544107502,
holo,9BV5,A1ASQ,9BVA,7,149.0,0.4855674098294393,0.449423354227084,0.6135908757871004,0.2605652578801097,
holo,9BV5,A1ASR,9BV9,7,150.0,0.6787708114836868,0.4260071374987414,0.6246740763474667,0.2534332245135859,
holo,9BV5,A1ASS,9BV8,7,150.0,0.6488645960458156,0.32717612494327497,0.49220513667277604,0.27618367663153315,
holo,9BV5,A1AST,9BV7,7,149.0,0.5286036911633409,0.4403287124592954,0.5290695910803767,0.2309365390519741,
holo,9BV5,A1ASU,9BV6,6,150.0,0.6600800260787889,4.3902158986826025,6.189328868571788,0.38030880736907613,
holo,9BV5,A1BNX,9MS1,2,,,,,,span < 4 residues in common
holo,9BV5,A1CIW,9PLK,4,151.0,0.7585753759144381,4.719453848637921,6.681428154389496,0.5563561737284966,
holo,9BV5,CFF,8SO1,7,151.0,0.7481917973495346,0.690191127128995,1.1990256188780297,0.3737022680996903,
holo,9BV5,CL6,8SPD,7,149.0,0.5906113641307661,7.1785654387987,8.625671973737061,0.3611721346625784,
holo,9BV5,D0R,3TJS,2,,,,,,span < 4 residues in common
holo,9BV5,D7J,6BD7,7,151.0,0.843526213089289,0.3311960648584008,0.5350169391971635,0.30754090976238996,
holo,9BV5,D7M,6BD5,7,149.0,0.4761360869181157,0.3760761622074108,0.6231510298000155,0.3208297805183197,
holo,9BV5,D7Y,6BCZ,7,151.0,0.7550389108810188,0.2815764610404016,0.37060481731015604,0.3429939737454501,
holo,9BV5,D81,6BD8,7,149.0,0.5045459770377078,0.5177460413163363,0.6660905932414302,0.5830555156378998,
holo,9BV5,DEJ,6BDI,7,150.0,0.7371896332361797,0.3324061480638154,0.48946444485275287,0.34365308452757987,
holo,9BV5,DEV,6BDH,0,,,,,,span < 4 residues in common
holo,9BV5,DJ1,6BDK,7,150.0,0.7215031031531977,0.32458231657913444,0.45407711145243085,0.3440026262526822,
holo,9BV5,ERY,2J0D,4,150.0,0.6805067978094539,5.929359839610636,8.256605646964598,0.6082318300529014,
holo,9BV5,FZV,6DAC,4,149.0,0.4444645404370712,2.200796569865957,4.395918372795972,0.4007919616576085,
holo,9BV5,G0D,6DA2,3,,,,,,span < 4 residues in common
holo,9BV5,G0J,6DA8,1,,,,,,span < 4 residues in common
holo,9BV5,G0M,6DAA,1,,,,,,span < 4 residues in common
holo,9BV5,G0V,6DAB,0,,,,,,span < 4 residues in common
holo,9BV5,G1J,6DA5,1,,,,,,span < 4 residues in common
holo,9BV5,J9K,4D78,7,146.0,0.6454681203907141,4.476559895824549,6.0985887437023445,0.7920664578987905,
holo,9BV5,KLN,2V0M,7,146.0,0.8553490843370154,5.010374230717587,6.485856322979459,0.9920681056100858,
holo,9BV5,MF8,5G5J,7,148.0,0.684586309429755,0.46066403983335985,0.6520211930565772,0.36221118331706104,
holo,9BV5,MWS,6OOB,7,150.0,0.665520793843096,0.699083549320309,1.2086428824659443,0.49411068630917004,
holo,9BV5,MWV,6OO9,7,150.0,0.6577439814904533,0.519082130830247,0.8201471828198547,0.36758983212224344,
holo,9BV5,MWY,6OOA,1,,,,,,span < 4 residues in common
holo,9BV5,MYT,1W0G,7,146.0,0.5317414566217662,0.4073537483543014,0.6853240768101435,0.3139836659833509,
holo,9BV5,NH0,7UF9,0,,,,,,span < 4 residues in common
holo,9BV5,NI6,7UFA,7,148.0,0.663450008693614,7.006162124809784,8.526866948644996,0.591290640801222,
holo,9BV5,NJ0,7UFB,7,151.0,0.7323396086814357,0.45497692659932926,0.9577676133674127,0.23824071850665557,
holo,9BV5,NJO,7UFC,7,151.0,0.7956482371229172,0.5266288967218992,0.7702109348096214,0.457422329781039,
holo,9BV5,NXR,7UFE,7,149.0,1.0758829372576293,4.2903072602602705,5.529366888850927,1.1100614758519243,
holo,9BV5,NYF,7UFF,7,149.0,1.0757620163120167,4.312177602409338,5.573000229203164,1.1083695549808499,
holo,9BV5,PG0,9BV6,6,150.0,0.6600800260787889,4.3902158986826025,6.189328868571788,0.38030880736907613,
holo,9BV5,PG4,9YK4,7,149.0,0.4630851195747361,0.3488118422233815,0.5457779412201289,0.16910034615582067,
holo,9BV5,PK9,4D6Z,7,146.0,0.23064203858983862,0.3337875900488517,0.594652252985723,0.15740636021094212,
holo,9BV5,PKT,4D7D,7,147.0,0.7053522125177208,4.164535421080338,6.717707745851457,0.8205446819679619,
holo,9BV5,QDJ,6UNL,0,,,,,,span < 4 residues in common
holo,9BV5,QDP,6UNM,0,,,,,,span < 4 residues in common
holo,9BV5,QDV,6UNI,0,,,,,,span < 4 residues in common
holo,9BV5,QDY,6UNJ,7,147.0,0.9664013299189808,4.243371367556103,6.4902194965537925,1.0872448318653838,
holo,9BV5,QE4,6UNK,3,,,,,,span < 4 residues in common
holo,9BV5,QEA,6UNH,4,147.0,0.7130896793752365,0.3669740288089634,0.4654587944681693,0.7313993191987632,
holo,9BV5,QEP,6UNG,4,149.0,0.7706280415644907,0.2974581097986986,0.4329424070504697,0.8395516575969095,
holo,9BV5,QES,6UNE,4,148.0,0.560061560595869,0.6542679699318561,0.7952284078473891,0.6072956136426017,
holo,9BV5,RIT,3NXU,7,147.0,1.0555029964045737,4.394027446429057,5.3404799789332,1.1580776637299752,
holo,9BV5,T0K,7UFD,7,151.0,0.7992986606492087,0.6177298948326226,0.9521984270708512,0.43719021634252875,
holo,9BV5,TCI,9PLJ,7,151.0,0.7300950389397431,0.6240009371402807,1.0121041692398856,0.4285190672769967,
holo,9BV5,X5Y,7KVH,7,147.0,0.8536499391699925,4.667864454741178,6.2699439563792,0.9983576885775618,
holo,9BV5,X6J,7KVP,3,,,,,,span < 4 residues in common
holo,9BV5,X6S,7KVO,7,150.0,1.1481512967204615,4.1102914211704284,5.474284022532872,1.105160175207991,
holo,9BV5,X6V,7KVN,7,146.0,0.8548330827662934,4.474214018335145,5.82642097947322,0.9975010876573477,
holo,9BV5,X71,7KVM,2,,,,,,span < 4 residues in common
holo,9BV5,X74,7KVS,7,149.0,1.176409151153263,4.108699897007761,5.648150886702126,1.1412994672155192,
holo,9BV5,X7D,7KVQ,7,147.0,0.8624926974203008,4.222707600805386,5.636455177896023,0.992124995065978,
holo,9BV5,X7J,7KVK,7,150.0,1.2496097335537617,4.211268556468932,5.60689010134875,1.2107721630289774,
holo,9BV5,X7M,7KVJ,0,,,,,,span < 4 residues in common
